gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000024817	465.7473	0.0007532956	0.010617735	0.2744381	0.9984822
ENSMUSG00000024818	21.64654	-0.0001269062	0.015037242	0.8084432	0.9984822
ENSMUSG00000024824	56.86298	-0.0004665222	0.017232049	0.4126427	0.9984822
ENSMUSG00000024826	202.6348	0.0006758818	0.012431719	0.3178666	0.9984822
ENSMUSG00000024827	189.4492	-0.0002305763	0.012186304	0.6912927	0.9984822
ENSMUSG00000024829	88.76983	1.516374e-05	0.011409351	0.9786877	0.9994695
ENSMUSG00000024830	89.05007	-0.000178646	0.013114367	0.7513127	0.9984822
ENSMUSG00000024831	79.57425	0.00035006	0.012797173	0.5580275	0.9984822
ENSMUSG00000024833	25.35385	0.0003522646	0.015000341	0.5342848	0.9984822
ENSMUSG00000024835	311.8477	0.0001352528	0.009735235	0.8118152	0.9984822
ENSMUSG00000024841	96.42924	8.505786e-05	0.011379065	0.8813386	0.9984822
ENSMUSG00000024842	0.05657123	0	0.099713571	1	NA
ENSMUSG00000024843	538.8583	-1.023166e-05	0.010065315	0.9855519	0.9994695
ENSMUSG00000024844	94.50835	-0.0004052711	0.013889691	0.4984063	0.9984822
ENSMUSG00000024845	113.3886	0.0006740498	0.013550063	0.3197034	0.9984822
ENSMUSG00000024846	24.07296	0.0001556415	0.015123916	0.767111	0.9984822
ENSMUSG00000024847	217.1704	0.0003607705	0.011502723	0.5498782	0.9984822
ENSMUSG00000024851	977.4312	-0.001310174	0.013601662	0.1278993	0.9805731
ENSMUSG00000024853	1203.811	0.001558241	0.017225919	0.1038696	0.9805731
ENSMUSG00000024854	36.19835	-0.000348006	0.014715124	0.5419041	0.9984822
ENSMUSG00000024855	342.5448	-0.0004707624	0.012624883	0.4518786	0.9984822
ENSMUSG00000024856	61.90158	-0.0008303236	0.01756844	0.2287881	0.9976822
ENSMUSG00000024858	609.8578	-0.001108597	0.014750291	0.1702782	0.9805731
ENSMUSG00000024862	555.2912	-9.582079e-05	0.009857683	0.8656428	0.9984822
ENSMUSG00000024863	0.3001394	-2.829128e-06	0.096202978	0.9989952	NA
ENSMUSG00000024866	4.220817	-0.0009954306	0.039023861	0.2507738	0.9984822
ENSMUSG00000024867	47.64196	-0.001081465	0.023737596	0.1426222	0.9805731
ENSMUSG00000024868	0.214324	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000024869	39.5207	-1.816478e-06	0.012278321	0.9974227	0.9998688
ENSMUSG00000024870	481.289	0.0004164458	0.009362698	0.4923699	0.9984822
ENSMUSG00000024871	17.52272	-0.0001487278	0.015699941	0.7734127	0.9984822
ENSMUSG00000024873	505.6926	-0.001183664	0.016489027	0.1562616	0.9805731
ENSMUSG00000024875	68.60948	0.003262003	0.034013453	0.0272235	0.7461404
ENSMUSG00000024878	78.8858	-0.000907466	0.016063797	0.2196012	0.9930713
ENSMUSG00000024883	550.4548	0.000109045	0.011615448	0.8484443	0.9984822
ENSMUSG00000024885	32.22352	-1.466717e-05	0.013032414	0.9788336	0.9994695
ENSMUSG00000024887	140.0022	-0.000198907	0.010792753	0.7309411	0.9984822
ENSMUSG00000024889	82.00582	0.0009154955	0.016069146	0.2173456	0.9928893
ENSMUSG00000024891	38.43378	-0.0008919706	0.020273373	0.193125	0.9853101
ENSMUSG00000024892	525.5286	0.0003780342	0.011109647	0.5323109	0.9984822
ENSMUSG00000024896	331.9436	0.002515832	0.022351474	0.05047507	0.8728275
ENSMUSG00000024897	763.6259	-0.001867998	0.019488996	0.07973843	0.9619285
ENSMUSG00000024899	143.6918	-0.0001723175	0.012887018	0.7607961	0.9984822
ENSMUSG00000024900	199.8431	0.001966693	0.021202093	0.07389889	0.954488
ENSMUSG00000024901	120.0587	-0.0001266752	0.011190023	0.8249099	0.9984822
ENSMUSG00000024902	188.4784	0.0003183046	0.011759969	0.5933025	0.9984822
ENSMUSG00000024903	0.08212348	2.0215e-05	0.099638644	0.9929815	NA
ENSMUSG00000024905	0.6857807	-0.0004717706	0.067553855	0.7773164	NA
ENSMUSG00000024906	137.1694	0.0009575874	0.016031532	0.2063186	0.9893112
ENSMUSG00000024907	1.90947	0.0007984802	0.072342254	0.6492082	0.9984822
ENSMUSG00000024908	725.8995	0.0001114051	0.008623538	0.8434842	0.9984822
ENSMUSG00000024909	38.53737	0.0002160696	0.013791565	0.6988296	0.9984822
ENSMUSG00000024910	0.09281833	0	0.099713571	1	NA
ENSMUSG00000024911	118.3864	0.0002936102	0.011127945	0.6196097	0.9984822
ENSMUSG00000024912	0.6999313	-0.002029988	0.121015788	0.4428331	NA
ENSMUSG00000024913	44.78895	0.0002903386	0.014929176	0.5996102	0.9984822
ENSMUSG00000024914	308.9313	0.000217681	0.010968409	0.7078971	0.9984822
ENSMUSG00000024921	1087.366	-0.0002797108	0.009337371	0.6309401	0.9984822
ENSMUSG00000024922	0.02933238	0	0.099713571	1	NA
ENSMUSG00000024924	1241.522	0.0001911354	0.007995973	0.7423692	0.9984822
ENSMUSG00000024925	47.5985	-0.004957903	0.055539814	0.01261169	0.6131155
ENSMUSG00000024926	228.9288	0.0008816331	0.014794161	0.232268	0.9984822
ENSMUSG00000024927	88.01151	0.0004721671	0.013998474	0.4430339	0.9984822
ENSMUSG00000024935	748.0338	0.0004538071	0.009867144	0.4603062	0.9984822
ENSMUSG00000024936	1.830179	0.0008076434	0.0536347	0.52028	NA
ENSMUSG00000024937	172.7257	0.0004471997	0.012164408	0.4715007	0.9984822
ENSMUSG00000024939	48.9509	0.0004128391	0.016700267	0.4606293	0.9984822
ENSMUSG00000024940	125.9159	0.0001425673	0.013626191	0.7957984	0.9984822
ENSMUSG00000024941	322.7562	7.392157e-06	0.009841132	0.9895396	0.9996816
ENSMUSG00000024942	78.69262	0.0002699156	0.012738976	0.6431177	0.9984822
ENSMUSG00000024943	362.706	-0.0002153637	0.009258013	0.7073243	0.9984822
ENSMUSG00000024944	203.3885	0.002213017	0.023429729	0.06094272	0.9090073
ENSMUSG00000024947	286.0763	5.2706e-05	0.009764405	0.9255655	0.9984822
ENSMUSG00000024948	340.7726	0.0001785628	0.009656743	0.754597	0.9984822
ENSMUSG00000024949	550.6897	-0.0009619791	0.015524971	0.2069139	0.9893112
ENSMUSG00000024952	273.7928	-0.0003699881	0.010507747	0.538317	0.9984822
ENSMUSG00000024953	505.3528	6.354123e-05	0.00986276	0.9104571	0.9984822
ENSMUSG00000024955	165.1244	-0.0005010661	0.012191324	0.4287497	0.9984822
ENSMUSG00000024957	4.373915	-0.00182807	0.062781614	0.1819276	0.9833355
ENSMUSG00000024958	169.5812	2.214951e-05	0.010032997	0.9687257	0.9989866
ENSMUSG00000024959	87.84165	0.0003681142	0.013832577	0.5326398	0.9984822
ENSMUSG00000024960	87.96373	0.000474149	0.013461591	0.4457587	0.9984822
ENSMUSG00000024962	103.1876	-0.0004054177	0.014244894	0.4945159	0.9984822
ENSMUSG00000024963	37.86741	7.566671e-05	0.013603798	0.8896432	0.9984822
ENSMUSG00000024965	24.0014	-0.0006889719	0.019564235	0.2680309	0.9984822
ENSMUSG00000024966	618.1571	-1.877424e-06	0.010361883	0.997355	0.9998688
ENSMUSG00000024968	31.86929	-0.004280731	0.057637788	0.01745852	0.675198
ENSMUSG00000024969	558.7573	-0.0004075453	0.012824584	0.5041329	0.9984822
ENSMUSG00000024970	113.3729	0.0001161286	0.011727068	0.8387472	0.9984822
ENSMUSG00000024972	7.430165	6.509822e-05	0.02054735	0.9024662	0.9984822
ENSMUSG00000024973	1.132759	-0.002128634	0.109954327	0.391773	NA
ENSMUSG00000024974	514.1705	-7.196731e-05	0.008783116	0.8980367	0.9984822
ENSMUSG00000024975	440.7356	-0.0005992521	0.012291394	0.3616092	0.9984822
ENSMUSG00000024976	458.6316	0.0005891071	0.011207369	0.3646903	0.9984822
ENSMUSG00000024978	463.3528	7.231966e-05	0.008900812	0.8975363	0.9984822
ENSMUSG00000024979	2.351433	-0.0009319679	0.054484914	0.4580492	0.9984822
ENSMUSG00000024981	252.6182	-0.0008615528	0.015591726	0.2359233	0.9984822
ENSMUSG00000024982	127.3321	0.0002047434	0.010454626	0.723061	0.9984822
ENSMUSG00000024983	236.3717	-0.0003339764	0.009811778	0.5726715	0.9984822
ENSMUSG00000024985	33.10063	0.0001247511	0.016576877	0.805475	0.9984822
ENSMUSG00000024986	4.420142	0.0006267948	0.031959182	0.391691	0.9984822
ENSMUSG00000024987	0.3853994	-0.0001408743	0.072488643	0.9374936	NA
ENSMUSG00000024989	1.58949	0.000488427	0.049317272	0.6821682	NA
ENSMUSG00000024990	33.47426	-9.598756e-05	0.013822022	0.8596204	0.9984822
ENSMUSG00000024991	984.578	-0.007070654	0.043595302	0.01110111	0.5856149
ENSMUSG00000024992	0.6426525	0.0005399936	0.08419395	0.7904433	NA
ENSMUSG00000024993	243.7767	0.0001689678	0.01047337	0.7686241	0.9984822
ENSMUSG00000024997	376.0142	0.0005097635	0.011631074	0.421209	0.9984822
ENSMUSG00000024998	430.9386	0.0006443636	0.011649558	0.3327915	0.9984822
ENSMUSG00000024999	93.50837	-0.0001901405	0.012034555	0.7414204	0.9984822
ENSMUSG00000025001	27.1111	-0.0009260193	0.021024548	0.1815606	0.9833355
ENSMUSG00000025006	322.6229	0.0006693666	0.013938471	0.3211268	0.9984822
ENSMUSG00000025007	150.0884	-6.911652e-05	0.009355968	0.9022378	0.9984822
ENSMUSG00000025008	168.4455	0.0002051185	0.01136487	0.7235772	0.9984822
ENSMUSG00000025010	55.89123	-0.03605643	0.152021652	0.0007181262	0.174996
ENSMUSG00000025013	4.250735	-0.0001736755	0.024055722	0.7694112	0.9984822
ENSMUSG00000025016	1549.068	-0.000199679	0.009281243	0.7269825	0.9984822
ENSMUSG00000025017	15.97558	3.802039e-05	0.015883819	0.9401073	0.9984822
ENSMUSG00000025019	326.9733	0.0009009194	0.013077241	0.2235929	0.9940257
ENSMUSG00000025020	225.5742	-0.0002153641	0.012687825	0.7076267	0.9984822
ENSMUSG00000025024	121.0572	-0.0009719211	0.017161879	0.1958584	0.9862734
ENSMUSG00000025025	364.0376	-0.000380764	0.011248553	0.5300198	0.9984822
ENSMUSG00000025026	977.3469	0.0001036244	0.008228523	0.8550789	0.9984822
ENSMUSG00000025027	205.4366	-0.0001908435	0.009685525	0.7388974	0.9984822
ENSMUSG00000025034	342.529	-0.0006438251	0.013618986	0.3354852	0.9984822
ENSMUSG00000025035	246.4813	0.0001438396	0.009627147	0.800144	0.9984822
ENSMUSG00000025036	49.63886	-0.0001620338	0.012941238	0.7739064	0.9984822
ENSMUSG00000025037	262.4984	0.0001545542	0.009456563	0.7856324	0.9984822
ENSMUSG00000025038	22.50709	0.0003422877	0.015603283	0.5371926	0.9984822
ENSMUSG00000025040	247.5894	0.0002329912	0.010123988	0.6875463	0.9984822
ENSMUSG00000025041	435.0884	0.00024269	0.009146596	0.6739605	0.9984822
ENSMUSG00000025044	0.7891124	0.0002993311	0.055966973	0.8295471	NA
ENSMUSG00000025047	171.0644	-3.374776e-05	0.01026819	0.9524743	0.9984822
ENSMUSG00000025049	45.51722	0.0005070448	0.01437136	0.4141771	0.9984822
ENSMUSG00000025050	67.39736	0.0003233415	0.012876747	0.5845451	0.9984822
ENSMUSG00000025058	4.269286	0.0007008363	0.033153431	0.3523506	0.9984822
ENSMUSG00000025059	186.8719	-0.00238093	0.025089127	0.05331534	0.8887477
ENSMUSG00000025060	1276.492	0.0001440025	0.009665112	0.7999909	0.9984822
ENSMUSG00000025064	10.55172	-0.0004335838	0.01973662	0.4354869	0.9984822
ENSMUSG00000025066	306.0379	-0.0009328802	0.017584206	0.2013841	0.9893112
ENSMUSG00000025068	111.615	-0.0001388944	0.01101853	0.8086052	0.9984822
ENSMUSG00000025069	3.965317	0.0006235064	0.035990021	0.4462273	0.9984822
ENSMUSG00000025075	0.4399838	-0.002474549	0.129159323	0.3741279	NA
ENSMUSG00000025076	22.8285	-2.99939e-05	0.015086871	0.9536496	0.9984822
ENSMUSG00000025077	66.05394	-0.0004045419	0.013225548	0.5045792	0.9984822
ENSMUSG00000025078	147.7061	-0.0009362546	0.015554242	0.2139036	0.9917004
ENSMUSG00000025081	6.463707	-0.0002649252	0.023983051	0.6529503	0.9984822
ENSMUSG00000025083	58.87505	-4.614436e-05	0.012338412	0.9346197	0.9984822
ENSMUSG00000025085	495.6067	-0.001555629	0.018794039	0.1050321	0.9805731
ENSMUSG00000025086	221.6801	-0.0003342886	0.01051923	0.574467	0.9984822
ENSMUSG00000025089	682.9357	0.001135634	0.015300805	0.1653477	0.9805731
ENSMUSG00000025090	0.07489147	0	0.099713571	1	NA
ENSMUSG00000025091	0.06348594	0	0.099713571	1	NA
ENSMUSG00000025092	1054.963	-0.009193753	0.050987611	0.007570977	0.5025609
ENSMUSG00000025094	62.79416	-0.00170431	0.055026199	0.1563573	0.9805731
ENSMUSG00000025102	23.59927	-0.0002953132	0.015448692	0.5884725	0.9984822
ENSMUSG00000025103	874.19	-0.0005641499	0.011195271	0.3810623	0.9984822
ENSMUSG00000025104	1401.476	5.644606e-05	0.007884511	0.92143	0.9984822
ENSMUSG00000025105	0.02933238	0	0.099713571	1	NA
ENSMUSG00000025127	0.08571357	4.399766e-05	0.09960504	0.9847219	NA
ENSMUSG00000025128	19.02792	-0.004241856	0.081114393	0.03650692	0.8165558
ENSMUSG00000025130	742.7602	0.0008553421	0.01198694	0.2361075	0.9984822
ENSMUSG00000025132	637.8649	-0.001231291	0.017403946	0.1466694	0.9805731
ENSMUSG00000025133	242.5307	9.626302e-05	0.008994594	0.8642018	0.9984822
ENSMUSG00000025134	194.4272	0.0001863522	0.009624185	0.7445124	0.9984822
ENSMUSG00000025135	147.8754	-0.0005679854	0.01293853	0.3817665	0.9984822
ENSMUSG00000025137	286.2395	-0.002307437	0.022477207	0.05819379	0.901882
ENSMUSG00000025138	204.61	0.0004081421	0.011292326	0.5045499	0.9984822
ENSMUSG00000025139	695.2878	7.208473e-05	0.007811361	0.9003262	0.9984822
ENSMUSG00000025140	12.8201	-0.001022437	0.029234001	0.1686034	0.9805731
ENSMUSG00000025141	13.55653	-0.0002176486	0.019500763	0.6779753	0.9984822
ENSMUSG00000025142	126.9008	0.0003416478	0.011228825	0.5686939	0.9984822
ENSMUSG00000025144	19.72993	0.0002161401	0.015618593	0.6820365	0.9984822
ENSMUSG00000025145	219.9072	-0.0004990299	0.012401921	0.4303347	0.9984822
ENSMUSG00000025147	96.11854	0.0003876184	0.011958286	0.5242646	0.9984822
ENSMUSG00000025150	1.48426	0.0002631373	0.039897774	0.7859939	NA
ENSMUSG00000025151	4043.351	0.0006273743	0.011398476	0.3417855	0.9984822
ENSMUSG00000025153	2425.94	-0.0005598523	0.010422375	0.38147	0.9984822
ENSMUSG00000025154	54.32862	0.000356292	0.014198445	0.5399594	0.9984822
ENSMUSG00000025155	150.7004	-4.831582e-05	0.00916877	0.9314042	0.9984822
ENSMUSG00000025156	622.9571	-0.0002833979	0.009588749	0.6271489	0.9984822
ENSMUSG00000025157	99.08758	2.82647e-05	0.012066008	0.9600651	0.9984822
ENSMUSG00000025158	176.8092	-0.0003243289	0.013528557	0.5786285	0.9984822
ENSMUSG00000025159	323.5176	-0.0001282525	0.009921999	0.8215363	0.9984822
ENSMUSG00000025161	33.63929	0.003592746	0.048678716	0.02142554	0.6926735
ENSMUSG00000025162	663.848	-6.050954e-05	0.00771636	0.9167234	0.9984822
ENSMUSG00000025163	0.177555	-0.0008252546	0.103842171	0.726985	NA
ENSMUSG00000025169	23.33849	3.044493e-05	0.014666713	0.9535959	0.9984822
ENSMUSG00000025170	370.2335	0.0001934499	0.012183751	0.7368477	0.9984822
ENSMUSG00000025171	34.76589	-6.014727e-05	0.012811332	0.9140672	0.9984822
ENSMUSG00000025172	2.514758	-0.00058315	0.036309951	0.4828464	0.9984822
ENSMUSG00000025173	389.7542	0.0004991522	0.00962253	0.4240665	0.9984822
ENSMUSG00000025175	154.3875	-0.001041134	0.016458909	0.1846698	0.9833355
ENSMUSG00000025176	2.559312	0.003389132	0.101234034	0.1387728	0.9805731
ENSMUSG00000025178	350.964	-0.0007612882	0.011203749	0.2720163	0.9984822
ENSMUSG00000025184	238.3882	-0.0004766368	0.011056015	0.4451385	0.9984822
ENSMUSG00000025185	0.4713769	-0.002239182	0.122664739	0.4039007	NA
ENSMUSG00000025188	102.5035	-0.0004833221	0.014100451	0.4337684	0.9984822
ENSMUSG00000025189	558.5428	-0.0004859574	0.012266118	0.4403206	0.9984822
ENSMUSG00000025190	1323.207	0.0001989229	0.009703534	0.7286821	0.9984822
ENSMUSG00000025192	77.22393	-0.0003714751	0.014940545	0.5166872	0.9984822
ENSMUSG00000025193	27.96006	0.0001007723	0.015375526	0.8450914	0.9984822
ENSMUSG00000025194	2.524443	-0.001970202	0.07546426	0.2407546	0.9984822
ENSMUSG00000025195	141.8772	0.0006330081	0.013190242	0.3422022	0.9984822
ENSMUSG00000025196	1.693552	-4.921175e-05	0.038074232	0.9580456	NA
ENSMUSG00000025197	1.14315	0.001952712	0.077969598	0.2641271	NA
ENSMUSG00000025198	330.1609	0.0003104366	0.010592226	0.6000119	0.9984822
ENSMUSG00000025199	406.0625	-0.0001914165	0.008756945	0.7374713	0.9984822
ENSMUSG00000025200	73.56546	-0.0002297287	0.012514058	0.6910637	0.9984822
ENSMUSG00000025201	0.5241069	0.0006001537	0.058768592	0.6750736	NA
ENSMUSG00000025202	9.050903	-0.0004790801	0.025849921	0.4421667	0.9984822
ENSMUSG00000025203	10854.46	-0.0003010242	0.007986025	0.6163442	0.9984822
ENSMUSG00000025204	494.8316	-0.0001434886	0.0107796	0.8023699	0.9984822
ENSMUSG00000025207	74.25106	-0.001006045	0.02124591	0.1622018	0.9805731
ENSMUSG00000025208	127.6737	0.0001296145	0.01060663	0.8206641	0.9984822
ENSMUSG00000025209	93.78649	0.0001854279	0.01308436	0.7427927	0.9984822
ENSMUSG00000025212	354.9029	-0.0007101165	0.015877195	0.2881406	0.9984822
ENSMUSG00000025213	7.858535	-0.00228576	0.058332608	0.08523889	0.9715226
ENSMUSG00000025216	0.1721671	-0.001584984	0.113857488	0.5301658	NA
ENSMUSG00000025217	832.4693	0.0004333666	0.009237303	0.4777748	0.9984822
ENSMUSG00000025218	59.40954	-0.0003962886	0.013861853	0.5065841	0.9984822
ENSMUSG00000025220	2088.62	-6.970966e-05	0.008020323	0.9025337	0.9984822
ENSMUSG00000025221	1178.907	0.0001418441	0.01164771	0.8044922	0.9984822
ENSMUSG00000025223	490.7731	0.0002765338	0.009104998	0.6344717	0.9984822
ENSMUSG00000025224	587.9632	-0.0007471242	0.010295755	0.2770856	0.9984822
ENSMUSG00000025225	9.404705	0.0001423207	0.019313867	0.7833066	0.9984822
ENSMUSG00000025226	63.45888	-8.139897e-05	0.012456003	0.8850155	0.9984822
ENSMUSG00000025227	88.73736	-0.0001556927	0.012515423	0.7841627	0.9984822
ENSMUSG00000025228	1135.69	0.0006102702	0.010605563	0.3495156	0.9984822
ENSMUSG00000025229	0.3538751	0	0.092939277	1	NA
ENSMUSG00000025231	105.937	-0.0006688075	0.016280923	0.3016581	0.9984822
ENSMUSG00000025232	266.2514	0.0001813344	0.009750828	0.7512148	0.9984822
ENSMUSG00000025234	811.1449	-0.0006917343	0.010014941	0.3037114	0.9984822
ENSMUSG00000025235	334.5371	-8.048668e-05	0.008298975	0.8867101	0.9984822
ENSMUSG00000025236	81.09554	0.0009366968	0.01797027	0.1971616	0.9867742
ENSMUSG00000025237	507.9902	-0.0002188562	0.009042952	0.7028874	0.9984822
ENSMUSG00000025239	144.4481	7.392024e-05	0.010168696	0.8962607	0.9984822
ENSMUSG00000025240	549.9214	-0.000288605	0.009862242	0.6219341	0.9984822
ENSMUSG00000025241	503.4612	0.000376304	0.013552514	0.5276226	0.9984822
ENSMUSG00000025243	4.721955	-0.01937481	0.249530367	0.01539067	0.6592397
ENSMUSG00000025245	500.3613	0.0006063648	0.01088901	0.3527356	0.9984822
ENSMUSG00000025246	751.4377	0.0002872514	0.00884573	0.6228091	0.9984822
ENSMUSG00000025255	423.0845	0.000354425	0.013267774	0.5507411	0.9984822
ENSMUSG00000025257	1.111676	-0.000550233	0.055071593	0.6812681	NA
ENSMUSG00000025260	121.4169	0.001641747	0.022344273	0.08740834	0.9736415
ENSMUSG00000025261	4725.075	-0.0003294692	0.009224837	0.5766453	0.9984822
ENSMUSG00000025262	723.0006	-0.000131735	0.007944969	0.8190553	0.9984822
ENSMUSG00000025264	482.7236	6.223e-05	0.01019991	0.9125525	0.9984822
ENSMUSG00000025265	90.20067	0.0005200133	0.013794238	0.4102346	0.9984822
ENSMUSG00000025266	1761.275	0.0001711441	0.008764401	0.763517	0.9984822
ENSMUSG00000025268	257.3178	-0.0001177364	0.011194141	0.8369084	0.9984822
ENSMUSG00000025269	198.8982	-0.000138033	0.014239235	0.7978908	0.9984822
ENSMUSG00000025270	17.33701	-0.000409098	0.016850247	0.4627558	0.9984822
ENSMUSG00000025271	4.508104	3.053058e-05	0.024166095	0.9592589	0.9984822
ENSMUSG00000025272	2532.869	-7.036683e-05	0.009528644	0.9006261	0.9984822
ENSMUSG00000025277	141.3388	-0.001032221	0.015769731	0.1886175	0.98382
ENSMUSG00000025278	729.9878	0.0002565366	0.009711031	0.6583898	0.9984822
ENSMUSG00000025279	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000025280	316.3116	0.008025784	0.043210772	0.009385902	0.5589289
ENSMUSG00000025283	190.829	-9.264951e-05	0.009930963	0.8701007	0.9984822
ENSMUSG00000025287	95.4654	-0.0003950593	0.012667321	0.5159829	0.9984822
ENSMUSG00000025289	74.5141	0.000122102	0.015546682	0.8127571	0.9984822
ENSMUSG00000025290	892.1896	0.0006230994	0.01018103	0.3411033	0.9984822
ENSMUSG00000025314	1189.734	-0.0004869497	0.009030406	0.4351981	0.9984822
ENSMUSG00000025316	105.1404	-0.0008008577	0.016380251	0.2494445	0.9984822
ENSMUSG00000025317	0.1718072	0	0.099713571	1	NA
ENSMUSG00000025318	1205.831	-0.0004827483	0.010785992	0.4393086	0.9984822
ENSMUSG00000025321	820.2148	-0.00010913	0.011342292	0.8485012	0.9984822
ENSMUSG00000025323	456.9306	0.0001390445	0.009907726	0.8070303	0.9984822
ENSMUSG00000025324	99.36205	0.0005147644	0.013110484	0.4175198	0.9984822
ENSMUSG00000025326	2214.491	-0.00257503	0.02549715	0.0483133	0.8580276
ENSMUSG00000025328	0.05444717	0	0.099713571	1	NA
ENSMUSG00000025329	1.123025	0.003304001	0.12376687	0.2342684	NA
ENSMUSG00000025330	0.05980673	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000025332	464.4932	0.0004628203	0.009797673	0.4527546	0.9984822
ENSMUSG00000025333	0.4423054	-0.0008714676	0.082399578	0.6599763	NA
ENSMUSG00000025337	253.0676	-0.000367157	0.012949879	0.5406159	0.9984822
ENSMUSG00000025340	206.0614	0.0002578777	0.010054078	0.6577117	0.9984822
ENSMUSG00000025347	0.2005485	-0.001584984	0.113857488	0.5301658	NA
ENSMUSG00000025348	31.07763	0.0004395637	0.017283183	0.4338293	0.9984822
ENSMUSG00000025350	14.90937	0.0003752464	0.019794575	0.4916073	0.9984822
ENSMUSG00000025351	97.09671	7.104632e-05	0.011368111	0.900664	0.9984822
ENSMUSG00000025352	99.71772	-0.000167624	0.012121253	0.7699215	0.9984822
ENSMUSG00000025353	24.86005	-0.0002820997	0.018116003	0.5909055	0.9984822
ENSMUSG00000025354	338.3582	0.0001092701	0.010455057	0.8479522	0.9984822
ENSMUSG00000025355	1.550195	-6.156427e-05	0.03395738	0.9408117	NA
ENSMUSG00000025357	31.32509	-8.965466e-06	0.013976831	0.9866519	0.9994695
ENSMUSG00000025358	10.71465	0.007726246	0.112843228	0.01684319	0.670424
ENSMUSG00000025359	2.557997	0.001810837	0.068237593	0.2283513	0.9972068
ENSMUSG00000025362	396.5885	-0.0004293625	0.013097562	0.4839231	0.9984822
ENSMUSG00000025364	259.7898	-0.0002845804	0.009935512	0.6266625	0.9984822
ENSMUSG00000025366	39.85389	-0.0008114461	0.018297836	0.22827	0.9972068
ENSMUSG00000025369	1156.528	5.472388e-05	0.008430253	0.9224929	0.9984822
ENSMUSG00000025370	120.6709	-0.000295593	0.013095783	0.6124467	0.9984822
